Month,ALSACE_BLANC_BE,ALSACE_BLANC_CA,ALSACE_BLANC_CH,ALSACE_BLANC_CN,ALSACE_BLANC_DE,ALSACE_BLANC_GB,ALSACE_BLANC_HK,ALSACE_BLANC_JP,ALSACE_BLANC_NL,ALSACE_BLANC_OTHER,ALSACE_BLANC_US,BEAUJOLAIS_ROUGE_BE,BEAUJOLAIS_ROUGE_CA,BEAUJOLAIS_ROUGE_CH,BEAUJOLAIS_ROUGE_CN,BEAUJOLAIS_ROUGE_DE,BEAUJOLAIS_ROUGE_GB,BEAUJOLAIS_ROUGE_HK,BEAUJOLAIS_ROUGE_JP,BEAUJOLAIS_ROUGE_NL,BEAUJOLAIS_ROUGE_OTHER,BEAUJOLAIS_ROUGE_US,BORDEAUX_BLANC_BE,BORDEAUX_BLANC_CA,BORDEAUX_BLANC_CH,BORDEAUX_BLANC_CN,BORDEAUX_BLANC_DE,BORDEAUX_BLANC_GB,BORDEAUX_BLANC_HK,BORDEAUX_BLANC_JP,BORDEAUX_BLANC_NL,BORDEAUX_BLANC_OTHER,BORDEAUX_BLANC_US,BORDEAUX_ROUGE_BE,BORDEAUX_ROUGE_CA,BORDEAUX_ROUGE_CH,BORDEAUX_ROUGE_CN,BORDEAUX_ROUGE_DE,BORDEAUX_ROUGE_GB,BORDEAUX_ROUGE_HK,BORDEAUX_ROUGE_JP,BORDEAUX_ROUGE_NL,BORDEAUX_ROUGE_OTHER,BORDEAUX_ROUGE_US,BOURGOGNE_BLANC_BE,BOURGOGNE_BLANC_CA,BOURGOGNE_BLANC_CH,BOURGOGNE_BLANC_CN,BOURGOGNE_BLANC_DE,BOURGOGNE_BLANC_GB,BOURGOGNE_BLANC_HK,BOURGOGNE_BLANC_JP,BOURGOGNE_BLANC_NL,BOURGOGNE_BLANC_OTHER,BOURGOGNE_BLANC_US,BOURGOGNE_ROUGE_BE,BOURGOGNE_ROUGE_CA,BOURGOGNE_ROUGE_CH,BOURGOGNE_ROUGE_CN,BOURGOGNE_ROUGE_DE,BOURGOGNE_ROUGE_GB,BOURGOGNE_ROUGE_HK,BOURGOGNE_ROUGE_JP,BOURGOGNE_ROUGE_NL,BOURGOGNE_ROUGE_OTHER,BOURGOGNE_ROUGE_US,CHAMPAGNE_MOUSSEUX_BE,CHAMPAGNE_MOUSSEUX_CA,CHAMPAGNE_MOUSSEUX_CH,CHAMPAGNE_MOUSSEUX_CN,CHAMPAGNE_MOUSSEUX_DE,CHAMPAGNE_MOUSSEUX_GB,CHAMPAGNE_MOUSSEUX_HK,CHAMPAGNE_MOUSSEUX_JP,CHAMPAGNE_MOUSSEUX_NL,CHAMPAGNE_MOUSSEUX_OTHER,CHAMPAGNE_MOUSSEUX_US,EUROPE_ROUGE_BE,EUROPE_ROUGE_CA,EUROPE_ROUGE_CH,EUROPE_ROUGE_CN,EUROPE_ROUGE_DE,EUROPE_ROUGE_GB,EUROPE_ROUGE_HK,EUROPE_ROUGE_JP,EUROPE_ROUGE_NL,EUROPE_ROUGE_OTHER,EUROPE_ROUGE_US,FRANCE_BLANC_BE,FRANCE_BLANC_CA,FRANCE_BLANC_CH,FRANCE_BLANC_CN,FRANCE_BLANC_DE,FRANCE_BLANC_GB,FRANCE_BLANC_HK,FRANCE_BLANC_JP,FRANCE_BLANC_NL,FRANCE_BLANC_OTHER,FRANCE_BLANC_US,FRANCE_MOUSSEUX_BE,FRANCE_MOUSSEUX_CA,FRANCE_MOUSSEUX_CH,FRANCE_MOUSSEUX_CN,FRANCE_MOUSSEUX_DE,FRANCE_MOUSSEUX_GB,FRANCE_MOUSSEUX_HK,FRANCE_MOUSSEUX_JP,FRANCE_MOUSSEUX_NL,FRANCE_MOUSSEUX_OTHER,FRANCE_MOUSSEUX_US,FRANCE_ROUGE_BE,FRANCE_ROUGE_CA,FRANCE_ROUGE_CH,FRANCE_ROUGE_CN,FRANCE_ROUGE_DE,FRANCE_ROUGE_GB,FRANCE_ROUGE_HK,FRANCE_ROUGE_JP,FRANCE_ROUGE_NL,FRANCE_ROUGE_OTHER,FRANCE_ROUGE_US,LANGUEDOC_ROUGE_BE,LANGUEDOC_ROUGE_CA,LANGUEDOC_ROUGE_CH,LANGUEDOC_ROUGE_CN,LANGUEDOC_ROUGE_DE,LANGUEDOC_ROUGE_GB,LANGUEDOC_ROUGE_HK,LANGUEDOC_ROUGE_JP,LANGUEDOC_ROUGE_NL,LANGUEDOC_ROUGE_OTHER,LANGUEDOC_ROUGE_US,LOIRE_BLANC_BE,LOIRE_BLANC_CA,LOIRE_BLANC_CH,LOIRE_BLANC_CN,LOIRE_BLANC_DE,LOIRE_BLANC_GB,LOIRE_BLANC_HK,LOIRE_BLANC_JP,LOIRE_BLANC_NL,LOIRE_BLANC_OTHER,LOIRE_BLANC_US,LOIRE_ROUGE_BE,LOIRE_ROUGE_CA,LOIRE_ROUGE_CH,LOIRE_ROUGE_CN,LOIRE_ROUGE_DE,LOIRE_ROUGE_GB,LOIRE_ROUGE_HK,LOIRE_ROUGE_JP,LOIRE_ROUGE_NL,LOIRE_ROUGE_OTHER,LOIRE_ROUGE_US,OTHER_ROUGE_BE,OTHER_ROUGE_CA,OTHER_ROUGE_CH,OTHER_ROUGE_CN,OTHER_ROUGE_DE,OTHER_ROUGE_GB,OTHER_ROUGE_HK,OTHER_ROUGE_JP,OTHER_ROUGE_NL,OTHER_ROUGE_OTHER,OTHER_ROUGE_US,RHÔNE_ROUGE_BE,RHÔNE_ROUGE_CA,RHÔNE_ROUGE_CH,RHÔNE_ROUGE_CN,RHÔNE_ROUGE_DE,RHÔNE_ROUGE_GB,RHÔNE_ROUGE_HK,RHÔNE_ROUGE_JP,RHÔNE_ROUGE_NL,RHÔNE_ROUGE_OTHER,RHÔNE_ROUGE_US
2015-10-01,1527068,881455,445401,55680,549060,398462,90716,553382,571448,34320.916666666664,711821,153843.5,565755,129343.0,376666.5,93659.0,1611661,18903.0,7389380.5,181045,17234.662921348314,3146129,460336,337662,339674,542523,322284,718454,292228,491660,199832,17527.22018348624,823384,4820104,2296736,4302134,12669188,5051878,6773879,12601483,6257407,2292336,181092,7801850,1303102,935518,643764,398392,605080,5040728,575108,2117979,684434,63537,4511720,696854,1212201,1393750,586368,764340,2989282,1308723,2437610,295663,70938.93577981651,4008844,14992312,3752702,11208832,604625,15423300,40314194,1586660,7574101,3054495,584338,29183356,610035,450964,233020,1289929,1021762,823185,75761,391194,802314,29824.847682119205,610365,6333.428571428572,1893.0,2994.0,1635.0,14194.25,3048.1428571428573,3966.25,2939.0,10499.75,3980.939393939394,29076.666666666668,134524,70307.33333333333,46700.0,366064.5,1214859,177374,85334.0,458701,38120.0,45401.40425531915,2086914,40208.470588235294,9727.4,38153.5,11862.714285714286,66817.14285714286,39605.857142857145,42114.57142857143,16808.285714285714,109373,4869.9049586776855,98383.54545454546,583186,594765,432528,1668290,815788,534177,214160,301959,290034,22546.810126582277,686324,574231,895537,329884,31152.0,1196276,1973260,104785.0,478014,225685,26634.322580645163,2211954,199170,161863,9671.0,201684.0,58840.5,283996,18684.5,111165.0,46516,10223.743243243243,383807,33133.63636363636,8116.714285714285,140206.6,91562.5,200197,246449,208952.85714285713,1065450.25,98530,10375.357976653697,49983.71428571428,1142840,3289352,1103668,1168803,1188010,4728377,285273,578636,631338,69845,3258838
2015-11-01,1661933,576508,626642,167359,440911,417973,75322,324887,976019,41600.875,900825,462423.0,1041653,172608.5,288560.0,480634.5,1393009,15610.0,4406289.5,660094,24377.0,810768,348982,227613,315830,560808,279414,709160,256118,279043,318664,21380.60714285714,767050,5070079,2380620,3816824,16250717,5790192,7549450,10580840,2922363,1841260,187834,5988961,1333010,1825203,711008,182510,651890,5461913,1330506,2639180,798990,74441,3577793,518590,763036,2973772,730494,551041,2120198,1416722,2646251,441460,68966.60194174758,3429696,10685390,2368611,7232428,512094,14261080,41975202,986726,5235838,4268024,503924,20724516,488835,502919,158647,1335079,1143523,900736,90334,290562,791004,30082.133858267716,568049,12621.0,529.0,31205.333333333332,11919.666666666666,17590.25,4178.555555555556,10599.0,0.0,7340.0,2600.3333333333335,31389.2,80088,151939.0,14579.0,201607.0,1741295,161266,218931.0,214169,28452.0,39343.97222222222,869426,35439.5,10040.0,26934.846153846152,9559.166666666666,36614.583333333336,29598.333333333332,25544.625,9717.375,208226,6636.135746606335,50693.0,536688,658425,476420,3607517,1020644,504828,277952,238344,432511,20133.46835443038,544577,878084,356678,410566,78010.0,901902,2059406,101468.0,200244,812266,21695.149425287356,1657729,323573,55413,22631.5,118816.0,70826.0,349131,6659.0,84563.0,207724,6810.243902439024,514120,47438.818181818184,14441.166666666666,85427.33333333333,136297.5,136951,272235,463559.5,399641.1666666667,155256,15208.02575107296,12616.0,1454981,938365,922592,1755449,1569106,8652432,211658,251525,583190,70343,2978404
2015-12-01,2166585,642725,561196,301334,521657,330279,82740,472402,547812,27301.984126984127,562734,133720.0,1230736,87085.0,262569.0,62609.0,666120,16546.0,238198.0,135336,10160.013698630137,790800,641460,256464,835017,319032,321090,697568,915195,1028868,140922,23604.22641509434,902152,4642778,1316822,2768318,14012210,5441591,5107694,15098937,4469572,1265824,189101,7272391,1049564,1276928,765479,523073,749408,3708759,435510,1935678,640714,60154,3859669,239520,461838,487434,1570283,562844,1192714,1332367,2733110,376274,66589.40625,3098249,10963852,763250,5570968,715900,15324624,23240293,875076,3555318,4559723,427309,20376400,516596,495691,229461,938988,1142020,625731,126507,360780,885706,25405.352392065342,1266965,8514.714285714286,3255.0,8785.0,8418.666666666666,23995.666666666668,3251.0,3595.0,11023.0,29328.333333333332,4924.677419354839,18709.25,92556,82627.0,17222.5,137226.0,1246758,138845,10352.5,215231,22215.333333333332,36594.651162790695,1030733,35718.38888888889,124.0,31615.14285714286,96564.22222222222,29569.64285714286,16045.058823529413,17349.545454545456,7482.555555555556,166903,5638.236263736264,85831.64285714286,444497,566598,490354,1327485,870951,378328,320715,173169,283075,24356.25925925926,945784,623784,503307,334558,33342.0,447221,1275904,98140.0,141408,247033,25540.4625,1790652,276688,131115,52733.0,48240.0,63399.0,260733,14816.0,122413.0,149396,5257.838235294118,243176,49604.63636363636,75622.33333333333,12032.6,97639.8,121426,324776,519533.0,426921.5,158232,15670.065420560748,15862.666666666666,1278118,1685464,1159456,1263982,1090748,3495596,564961,1030259,477014,52142,3159823
2016-01-01,1111325,783149,244276,79648,460404,305827,51801,282368,327821,35454.07692307692,426700,225562.5,424038,101910.0,101221.0,183414.0,627929,11368.0,102490.0,150192,11254.84,630803,245742,203162,221622,488124,294408,494262,404429,801561,87086,17848.43181818182,625942,3074532,1399030,2223414,8200948,2405187,4683388,8937337,3256588,692332,116081,4185506,793446,2053523,285795,328532,359500,1726506,614964,2823043,339686,60592,2185733,216806,1214980,447736,1813979,228364,877879,818131,1198469,258995,50860.44155844156,1704088,3863356,1102942,2546431,691484,6071950,14245228,620934,3541014,1493448,337341,14928849,433243,401346,113753,713917,894418,550793,76133,243931,647977,25620.417974322398,754603,5612.142857142857,40.0,690.5,0.0,8957.75,4437.0,7890.0,7504.5,11759.25,3065.76,16951.833333333332,63915,24383.0,40959.0,94226.0,731318,124953,65540.0,153887,47425.0,17721.6,1426958,15561.588235294117,10867.333333333334,24008.3,10182.555555555555,14579.272727272728,13569.2,14320.2,2487.285714285714,127094,3144.425287356322,86269.8,465365,463946,252968,1432989,531764,395722,99253,170366,503321,19867.931506849316,1668973,384580,409459,227356,37923.0,371596,1070416,71297.0,298233,192963,22094.48,1420046,174360,117180,13350.0,104204.0,69342.0,281561,8626.5,42131.0,167447,7565.553571428572,313009,30094.363636363636,48381.75,51668.57142857143,52683.4,75040,176808,220550.0,141301.0,133429,10264.691176470587,32116.833333333332,1356220,1134536,816622,950219,607014,2012758,243761,316824,615216,54236,2410844
2016-02-01,891246,847117,348638,19546,548837,437176,65038,227431,308588,40943.5,581790,97004.0,334837,86099.0,75149.0,76414.0,532083,178932.0,90029.5,99015,9596.40322580645,786824,273532,165972,278311,1890312,282300,655992,311390,500706,160632,19256.852941176472,787158,3641392,1362014,3536854,9142461,3444271,4900266,9411345,4251803,1227264,163383,5782270,613576,1467339,638656,211081,635525,2867034,896350,3133401,795701,56776,3759766,498913,929108,870680,753814,269058,1062000,1109997,1619983,126813,49081.01162790698,4577876,4355680,1551966,3601318,279324,5857504,13012300,682820,3756586,1021283,363722,17252228,493502,405226,198487,714356,999409,622049,54939,323428,619493,24639.958775029445,1550154,10437.375,3965.5,923.0,1766.0,17562.333333333332,1269.5,6921.0,23009.0,7341.0,4336.451612903225,32788.0,73501,122523.5,40311.5,40399.333333333336,405208,90799,14961.0,174215,7753.0,19212.259842519685,928296,25324.5625,13.5,14126.153846153846,8384.818181818182,17865.333333333332,5039.714285714285,21593.571428571428,14523.125,97843,5224.848958333333,61911.46153846154,591121,988889,736095,1284913,723624,451551,187288,270273,223986,16925.569444444445,1562269,603990,766923,265012,17777.0,523072,1289364,92645.0,400553,512041,25506.263736263736,2023870,237652,174862,52539.0,26543.0,51012.5,198806,34757.0,24304.0,138506,7609.166666666667,1290854,18550.636363636364,32782.25,134969.1,43932.25,84046,118518,127970.5,87811.375,86251,7504.402542372882,20318.25,1059440,2374926,793667,798452,845590,2806694,77550,801564,284706,49265,3745494
2016-03-01,1240820,629140,857207,204039,559769,516260,153537,449450,1458234,41097.02985074627,949718,102622.0,496584,152093.0,50436.0,39935.0,475346,12762.0,101394.0,99313,8161.820895522388,708919,285170,301864,325160,562885,313958,810535,862960,425124,419812,22879.873563218393,1363976,3226645,1906106,4557018,12263750,4421480,7142436,12652960,4372484,1486590,207250,7439950,1078220,1256175,495956,215690,825876,4587251,422140,3390861,687806,70922,4199374,292575,715064,741896,535746,383352,1512525,1200296,1952862,213048,65853.96341463414,2524518,4258284,1907358,2803592,528508,8534356,15042396,773342,4086185,1675606,354410,15241020,623847,487433,264730,999282,1301598,807264,124924,355571,979247,28355.272101033293,1750665,4614.125,6812.666666666667,8271.5,909.0,16119.6,10172.6,1218.0,7156.333333333333,3075.4,2671.7586206896553,26590.8,63218,52235.5,25016.0,94072.5,751375,106974,50182.0,155917,21335.5,27731.353383458645,907860,22537.555555555555,905.8333333333334,33645.4,4551.5,20460.0,14598.833333333334,35395.5,14739.6,124588,5334.38578680203,46109.75,562216,539548,580465,1295902,758106,658258,195138,274077,374951,18270.02666666667,1295078,595550,653256,162722,27373.5,735671,2440701,81853.0,547883,394796,29107.421686746988,2551841,296080,162100,85548.5,58905.0,141358.0,231630,40434.0,99262.0,323502,8191.072463768116,1087044,38129.63636363636,3109.25,33899.142857142855,119938.75,80800,114336,181895.2857142857,176529.2,148048,10906.239130434782,26172.6,1257768,1499663,1320676,910712,1065009,3040468,217174,846127,457795,49920,4664273
2016-04-01,547748,850885,584183,116859,484209,430773,77185,324269,880047,38483.850746268654,773499,81299.0,1009106,144355.5,64975.0,80773.0,1008435,93269.5,101944.0,297686,10394.677419354839,703351,305301,437036,188593,438592,333611,657390,259206,1275045,170691,21612.00934579439,830856,2715290,1774847,2311124,13729526,3796948,5808027,13268944,4457597,927740,182563,7681371,922904,1080148,582713,189678,645376,3335110,448532,2281639,1571196,70062,4414618,368076,786675,1086321,626896,253930,1738876,1732964,2514836,179887,74441.60215053764,2919876,5857483,1596452,2928065,846839,6057924,15243082,976528,3845544,931848,353695,14849873,674050,595923,351702,1048090,1276727,761165,109208,432231,870752,32450.342265529842,1330645,6864.285714285715,1305.5,4291.0,163701.0,19023.0,3510.2,10315.5,1858.0,7856.333333333333,2012.0238095238096,37194.5,64345,57095.0,61318.0,28196.0,809131,108216,34890.5,160915,31467.0,26470.008196721312,726125,18981.8,7450.5,37874.3,17395.555555555555,17500.153846153848,8667.066666666668,43780.75,12041.0,83267,4991.4,56677.833333333336,588656,1039489,536646,1492292,524773,580732,303201,230008,652534,21715.395061728395,1508574,530575,1054535,571182,30874.0,733799,1563038,96093.0,206827,404960,33207.301204819276,3000700,341796,268536,45567.5,40703.0,146863.0,223405,16920.0,41930.0,165478,10462.069444444445,883417,22513.18181818182,55434.0,27920.25,48808.0,93909,138594,104231.57142857143,110375.0,134520,8766.318352059925,24051.125,1277166,1226376,1005514,1139402,883416,2631022,217042,376078,407054,60748,4013610
2016-05-01,686763,595976,389058,113573,421698,444761,41514,404349,697899,44317.796875,602262,158233.0,698893,97014.5,132575.0,60657.0,1031140,31288.0,98791.0,30308,8338.863636363636,609482,400178,219438,219346,383427,334630,659404,117719,249146,154393,24561.685393258427,981125,2824437,1586232,3052578,11297876,3010305,6609536,10187978,2494440,676634,175788,5108778,759179,1813946,685784,89764,577636,4020478,448815,1513280,621476,76795,4520750,464447,557168,931824,360791,318624,1883341,1326606,1997732,307253,72530.825,3543564,2967082,1775724,2775755,711579,6867053,15354769,596912,4272106,1576717,390759,17924118,630325,505790,236119,1006514,1154131,848560,68794,307881,782128,31835.183840749414,1267343,12399.666666666666,0.0,2619.5,5787.5,17626.5,3759.25,2288.75,6528.0,43964.8,3321.181818181818,21390.833333333332,69023,14400.666666666666,34410.666666666664,131380.0,862984,133895,32219.0,205104,22998.5,26035.694915254237,765217,19986.444444444445,1683.25,17502.636363636364,15349.3,15437.916666666666,12842.375,44469.125,4263.714285714285,112430,3985.3455497382197,42612.75,610480,902845,466068,1677255,723291,341088,85281,184190,212760,29707.907894736843,933830,505000,860227,283876,33356.5,677671,1551118,64382.0,611990,643936,33174.75294117647,2789146,530122,191319,39030.0,155469.0,184802.0,253610,1947.0,195158.0,326900,15489.364864864865,634678,28408.636363636364,47262.0,38887.75,57888.25,94936,254110,89802.2,19634.14285714286,131868,9606.171945701357,32151.75,1722552,1391054,820870,659631,947902,2586106,156686,508328,312555,52180,3686128
2016-06-01,766893,702760,558458,88985,840624,549244,87924,437749,601603,40437.844155844155,607861,164689.0,814029,51618.0,128793.0,91351.0,577211,129997.0,159146.0,80912,7660.709677419355,884804,351366,288567,446284,412435,273868,821656,189349,535292,167740,21559.070707070707,748354,2705408,1526566,2479770,15433828,2809008,5199964,12747826,4258120,1452268,156845,7420912,845666,2281814,1087436,152814,961246,3544230,374604,2302379,454946,86839,4310539,370994,594990,703170,708658,548171,1665526,969838,2309248,285754,63157.63333333333,3032812,4589388,1668634,3221829,653508,6619416,18404989,1491062,5739250,1193742,436649,18600391,649830,551356,271331,1193143,1282816,937969,109937,335186,904467,36672.60595238095,1060956,5540.0,1726.5,2484.0,16337.6,29347.25,13329.42857142857,10432.333333333334,0.0,8997.333333333334,3714.133333333333,26584.4,96115,42171.333333333336,42399.0,80479.66666666667,846186,160548,48890.5,279599,22309.0,32267.760683760684,987847,16159.29411764706,1379.0,21237.23076923077,15092.625,16550.6,18085.416666666668,33328.4,15144.857142857143,101205,4356.142857142857,103596.75,677659,545639,415402,3249915,523028,451225,426605,572268,188445,23601.73611111111,1401421,639694,865836,282184,59673.0,981346,1629798,72015.0,251400,445684,35003.346153846156,5648821,484549,192385,24675.5,143190.0,393265.0,969972,36965.0,87939.0,220336,11461.13698630137,525432,21572.545454545456,9275.833333333334,32797.11111111111,179114.75,82406,341184,104062.8,257046.75,154444,11053.762114537445,51348.666666666664,1603769,944071,994046,1199562,793050,2535830,353881,600663,367159,49569,2976510
2016-07-01,1041692,952478,88329,92909,530444,519822,112967,414742,857764,33222.276923076926,862133,174767.0,746720,156553.0,5833.0,103082.0,1412502,127234.0,451663.0,612174,10783.661290322581,725332,305400,172371,149072,213647,325922,698958,443879,773033,195590,17987.32,829850,2748113,2316302,1146064,13415577,2388204,3784418,12199112,4262754,1813744,155705,6222572,780764,1454228,606578,293135,785616,3963224,559128,5504121,1205818,77632,5205644,192468,822464,1072863,915626,231310,1369786,1708924,3150898,487244,61973.916666666664,4054439,3854512,3018309,2546734,559409,7075836,18633493,840831,7775681,2116960,483267,30940718,561197,544556,197597,1367882,1074671,801166,110768,290100,857439,29145.018979833927,983485,11651.5,898.0,7000.666666666667,19285.0,12483.4,3315.875,16129.0,1287.4,7366.5,3439.3548387096776,27273.75,55565,69179.0,38577.0,70822.0,771307,205772,16146.0,227633,34329.0,27741.977272727272,1270499,22538.21052631579,4842.666666666667,14987.272727272728,8932.666666666666,26008.923076923078,12357.555555555555,26125.8,4625.0,65988,3331.7,87707.78571428571,641720,681896,310514,1557054,513196,495302,160112,269642,287210,22627.472972972973,2526054,528600,421916,325939,72629.0,1150238,1308322,114313.0,444308,933067,28043.58620689655,2578606,410423,138905,67775.5,44340.0,213899.0,660976,31821.0,97966.0,185175,9129.736111111111,428336,12993.363636363636,27919.333333333332,11186.714285714286,58323.25,86060,286653,70359.0,54347.5,151281,9696.570707070707,28233.6,1035216,1745068,704395,1341857,735358,1889632,234230,313022,508490,53577,2649438
2016-08-01,1067645,882882,237181,33580,810584,342221,40744,363685,782020,38192.0,588970,43070.5,403769,33733.5,101977.0,24367.0,758101,3426.0,142255.0,167572,5849.122807017544,821303,332316,309323,157161,380010,222664,387824,284138,1005361,154106,20015.033333333333,891112,5235429,2478835,968016,10260281,1911428,2661980,7867096,3723785,1363423,160002,7325828,881331,929859,206652,168752,717401,2316682,237448,2380140,774356,43976,3508932,198172,448698,429342,288358,96422,817868,679434,1963439,451049,46842.97142857143,2421144,3731671,3384839,2183370,526724,5994988,12735608,574909,4177024,1369398,504186,29249668,545484,590924,131720,1085909,995681,752027,98759,292925,671060,28927.38375,981526,10147.285714285714,6483.75,376.0,19612.5,18693.666666666668,2374.2,0.0,1850.0,15931.5,2087.48,36157.0,71557,51995.5,12613.0,45653.0,653057,112107,20264.0,209344,25776.0,27146.657894736843,1005713,24998.0,2745.75,15958.5,23497.6,21464.76923076923,10752.875,25697.14285714286,14350.333333333334,107142,2412.4491017964074,64174.38461538462,642144,644906,272388,1302068,514335,456683,298866,363227,254851,27011.529411764706,758405,426230,703764,148761,37074.0,446047,1117160,86307.0,508019,773634,21274.693333333333,2278832,317216,79651,6801.0,141598.0,222722.0,206663,13879.0,92098.5,160220,9213.8875,361296,18847.454545454544,27846.5,12613.625,85510.0,56194,300762,70464.5,102418.2,151152,7856.435344827586,20569.0,1172640,1301083,447810,624414,555855,2190143,353541,385098,1063568,41609,2815645
2016-09-01,929000,890360,500105,85837,920694,422671,64078,594599,547116,41999.709677419356,721781,210537.0,994403,110355.5,93296.0,44875.5,635788,31179.0,275152.0,93817,10451.385714285714,1268944,434710,396711,206573,271566,418588,514964,414968,960301,194858,27428.369565217392,1188814,5015317,2882727,3984686,10019705,3822948,4846688,12345397,4793253,1912257,213558,10701444,1247367,1362606,759250,323364,1003906,4122446,491362,2104997,720402,78170,5386440,539928,1386847,1311001,999125,770112,3509372,1520835,6597975,272588,72798.9705882353,5144146,7506246,3789645,5195146,342756,10937569,22372782,1210180,10626626,3020369,535198,33799273,569705,626882,183596,1066388,1131739,705284,133177,418753,637078,29436.444444444445,902538,6532.428571428572,1291.0,219.0,12331.666666666666,17028.5,4813.0,5093.666666666667,5557.5,5279.625,2564.6216216216217,25911.4,96241,204155.0,58242.0,61092.0,494682,199686,14104.666666666666,426958,40528.5,34056.94117647059,1696691,21406.466666666667,2480.25,19017.470588235294,7514.333333333333,62532.25,56560.307692307695,45923.28571428572,6660.166666666667,84133,4113.819512195122,94673.38461538461,738818,578564,584442,1606041,595026,391178,212808,224142,325703,31388.397435897437,1096004,608212,1104373,283360,36549.0,697605,2728713,45350.0,557504,701504,29949.079545454544,2299872,291836,293874,50090.5,109659.0,79710.5,180168,9381.0,88282.0,179020,10462.875,353476,24869.454545454544,14609.5,26069.714285714286,97067.0,78276,256808,62848.0,50108.0,150159,11142.42194092827,14036.75,1885427,1640005,1029187,1233486,1848564,2438391,91076,843309,552756,71487,2995516
