,Close,Open,Low,Adj_Close,Date,High,Symbol,Volume
1028,1205.00,1210.00,1180.00,1205.00,2011-11-23,1230.00,950010.KS,8500
1029,1235.00,1165.00,1165.00,1235.00,2011-11-22,1250.00,950010.KS,10900
1030,1235.00,1300.00,1210.00,1235.00,2011-11-21,1300.00,950010.KS,13800
1031,1270.00,1305.00,1185.00,1270.00,2011-11-18,1305.00,950010.KS,31400
1032,1260.00,1250.00,1175.00,1260.00,2011-11-17,1285.00,950010.KS,28200
1033,1235.00,1385.00,1230.00,1235.00,2011-11-16,1385.00,950010.KS,125800
1034,1385.00,1405.00,1360.00,1385.00,2011-11-15,1520.00,950010.KS,269000
1035,1325.00,1180.00,1180.00,1325.00,2011-11-14,1325.00,950010.KS,44600
1036,1155.00,1205.00,1020.00,1155.00,2011-11-11,1225.00,950010.KS,17700
1037,1195.00,1250.00,1180.00,1195.00,2011-11-10,1280.00,950010.KS,18600
1038,1295.00,1270.00,1270.00,1295.00,2011-11-09,1385.00,950010.KS,5700
1039,1275.00,1255.00,1250.00,1275.00,2011-11-08,1300.00,950010.KS,15800
1040,1255.00,1290.00,1250.00,1255.00,2011-11-07,1350.00,950010.KS,15800
1041,1285.00,1315.00,1275.00,1285.00,2011-11-04,1375.00,950010.KS,17800
1042,1310.00,1400.00,1310.00,1310.00,2011-11-03,1400.00,950010.KS,9400
1043,1360.00,1265.00,1265.00,1360.00,2011-11-02,1370.00,950010.KS,11500
1044,1375.00,1350.00,1290.00,1375.00,2011-11-01,1385.00,950010.KS,19700
1045,1340.00,1315.00,1250.00,1340.00,2011-10-31,1400.00,950010.KS,28700
1046,1305.00,1440.00,1300.00,1305.00,2011-10-28,1535.00,950010.KS,123800
1047,1345.00,1150.00,1150.00,1345.00,2011-10-27,1345.00,950010.KS,68500
1048,1170.00,1180.00,1140.00,1170.00,2011-10-26,1195.00,950010.KS,26800
1049,1195.00,1245.00,1070.00,1195.00,2011-10-25,1260.00,950010.KS,48000
1050,1240.00,1270.00,1225.00,1240.00,2011-10-24,1290.00,950010.KS,31700
1051,1275.00,1260.00,1225.00,1275.00,2011-10-21,1280.00,950010.KS,12300
1052,1225.00,1215.00,1215.00,1225.00,2011-10-20,1370.00,950010.KS,77300
1053,1215.00,1415.00,1190.00,1215.00,2011-10-19,1495.00,950010.KS,174900
1054,1330.00,1175.00,1175.00,1330.00,2011-10-18,1330.00,950010.KS,121200
1055,1160.00,1370.00,1160.00,1160.00,2011-10-17,1395.00,950010.KS,106200
1056,1360.00,1420.00,1325.00,1360.00,2011-10-14,1475.00,950010.KS,106400
1057,1445.00,1630.00,1445.00,1445.00,2011-10-13,1665.00,950010.KS,158900
1058,1630.00,1880.00,1470.00,1630.00,2011-10-12,1880.00,950010.KS,800400
1059,1635.00,1605.00,1500.00,1635.00,2011-10-11,1635.00,950010.KS,53400
1060,1425.00,1300.00,1300.00,1425.00,2011-10-10,1425.00,950010.KS,100900
1061,1240.00,1015.00,1015.00,1240.00,2011-10-07,1240.00,950010.KS,20400
1062,1080.00,1000.00,952.00,1080.00,2011-10-06,1090.00,950010.KS,2100
1063,995.00,979.00,979.00,995.00,2011-10-05,1075.00,950010.KS,3200
1064,1080.00,1150.00,1050.00,1080.00,2011-10-04,1150.00,950010.KS,3400
1065,1170.00,1335.00,1150.00,1170.00,2011-09-30,1335.00,950010.KS,3800
1066,1250.00,1125.00,1060.00,1250.00,2011-09-29,1270.00,950010.KS,10100
1067,1190.00,1290.00,1185.00,1190.00,2011-09-28,1290.00,950010.KS,100
1068,1180.00,1205.00,1130.00,1180.00,2011-09-27,1245.00,950010.KS,600
1069,1195.00,1225.00,1195.00,1195.00,2011-09-26,1355.00,950010.KS,1700
1070,1350.00,1250.00,1250.00,1350.00,2011-09-23,1350.00,950010.KS,900
1071,1300.00,1480.00,1300.00,1300.00,2011-09-22,1480.00,950010.KS,5600
1072,1385.00,1385.00,1350.00,1385.00,2011-09-21,1395.00,950010.KS,900
1073,1385.00,1445.00,1335.00,1385.00,2011-09-20,1445.00,950010.KS,200
1074,1420.00,1380.00,1375.00,1420.00,2011-09-19,1520.00,950010.KS,3400
1075,1340.00,1350.00,1295.00,1340.00,2011-09-16,1350.00,950010.KS,3600
1076,1325.00,1450.00,1325.00,1325.00,2011-09-15,1455.00,950010.KS,2100
1077,1400.00,1435.00,1400.00,1400.00,2011-09-14,1475.00,950010.KS,1700
1078,1435.00,1635.00,1415.00,1435.00,2011-09-09,1640.00,950010.KS,4500
1079,1525.00,1670.00,1450.00,1525.00,2011-09-08,1670.00,950010.KS,9100
1080,1625.00,1550.00,1550.00,1625.00,2011-09-07,1680.00,950010.KS,6200
1081,1610.00,1635.00,1580.00,1610.00,2011-09-06,1730.00,950010.KS,2100
1082,1710.00,1680.00,1675.00,1710.00,2011-09-05,1710.00,950010.KS,500
1083,1720.00,1610.00,1590.00,1720.00,2011-09-02,1730.00,950010.KS,3400
1084,1690.00,1695.00,1640.00,1690.00,2011-09-01,1695.00,950010.KS,1900
1085,1650.00,1640.00,1595.00,1650.00,2011-08-31,1650.00,950010.KS,5900
1086,1665.00,1660.00,1660.00,1665.00,2011-08-30,1720.00,950010.KS,200
1087,1640.00,1595.00,1585.00,1640.00,2011-08-29,1650.00,950010.KS,5000
1088,1635.00,1600.00,1600.00,1635.00,2011-08-26,1640.00,950010.KS,400
1089,1630.00,1580.00,1580.00,1630.00,2011-08-25,1680.00,950010.KS,1300
1090,1635.00,1590.00,1590.00,1635.00,2011-08-24,1655.00,950010.KS,3500
1091,1565.00,1685.00,1550.00,1565.00,2011-08-23,1765.00,950010.KS,5000
1092,1690.00,1650.00,1630.00,1690.00,2011-08-22,1825.00,950010.KS,3800
1093,1670.00,1795.00,1590.00,1670.00,2011-08-19,1830.00,950010.KS,6100
1094,1845.00,1850.00,1710.00,1845.00,2011-08-18,2110.00,950010.KS,16700
1095,1835.00,1755.00,1645.00,1835.00,2011-08-17,1945.00,950010.KS,21200
1096,1755.00,1560.00,1560.00,1755.00,2011-08-16,1755.00,950010.KS,8900
1097,1530.00,1645.00,1530.00,1530.00,2011-08-12,1760.00,950010.KS,14700
1098,1645.00,1550.00,1510.00,1645.00,2011-08-11,1650.00,950010.KS,10800
1099,1620.00,1595.00,1535.00,1620.00,2011-08-10,1620.00,950010.KS,10000
1100,1530.00,1565.00,1530.00,1530.00,2011-08-09,2055.00,950010.KS,7500
1101,1795.00,2155.00,1615.00,1795.00,2011-08-08,2155.00,950010.KS,8200
1102,1900.00,1800.00,1785.00,1900.00,2011-08-05,1940.00,950010.KS,6100
1103,1980.00,2000.00,1950.00,1980.00,2011-08-04,2050.00,950010.KS,6300
1104,1985.00,2110.00,1930.00,1985.00,2011-08-03,2120.00,950010.KS,25500
1105,2115.00,2275.00,2090.00,2115.00,2011-08-02,2275.00,950010.KS,7700
1106,2135.00,2115.00,2115.00,2135.00,2011-08-01,2200.00,950010.KS,6600
1107,2170.00,2155.00,2110.00,2170.00,2011-07-29,2280.00,950010.KS,900
1108,2170.00,2165.00,2165.00,2170.00,2011-07-28,2180.00,950010.KS,500
